shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
563170,49.2746306,7.1105143,864
4773464,49.3105762,6.7379606,865
4797947,49.3047997,7.0313975,866
224554,49.241247,6.9910116,867
920473,49.3072009,6.8231488,868
1205315,49.2073815,6.7907806,869
4779454,49.1513823,7.0806799,870
4779454,49.1307938,7.0687088,871
1204991,49.2290625,6.8231696,872
450843,49.2406935,6.985423,873
2071636,49.2972244,6.9484171,874
4773464,49.3003912,6.7429929,875
1205315,49.2001635,6.7767798,876
224554,49.2746438,7.110852,877
1205315,49.2206617,6.8059588,878
4790636,49.4070332,6.9022239,879
563170,49.3279382,7.3365061,880
563170,49.2436185,6.944575,881
1204991,49.2155858,6.8266752,882
563170,49.2422647,6.9563711,883
7886858,49.2778307,6.9486115,884
4031964,49.3258435,7.3421926,885
4792645,49.1943565,7.249164,886
4029530,49.3394043,7.3345101,887
7458537,49.2493122,6.9041163,888
2075840,49.3136714,6.9533246,889
4792645,49.225622,7.269594,890
7458093,49.2482871,6.9012405,891
2084671,49.2905202,6.8826889,892
1205315,49.2163974,6.8011141,893
7849567,49.2238702,6.9864268,894
1205315,49.2504398,6.8565761,895
237155,49.2257493,7.0355784,896
7850697,49.3086016,7.1234651,897
4773465,49.3139284,6.7409407,898
555580,49.4731322,6.3693577,899
1205315,49.1839319,6.7445765,900
4779454,49.2619845,7.2743824,901
4029528,49.3413116,7.3347075,902
6310350,49.4372087,6.6346234,903
4790636,49.4845867,6.9265711,904
1205315,49.1888145,6.7537293,905
450872,49.3569669,7.1280516,906
940080,49.2286788,7.0363577,907
450854,49.3247775,7.0534814,908
405625,49.2318537,7.0492216,909
4773453,49.3060214,6.8522127,910
4790636,49.4979541,7.0290186,911
4773464,49.3061924,6.7452888,912
1763922,49.3167522,7.3423032,913
4798621,49.3529565,7.1763003,914
4790636,49.2376449,6.9908315,915
1139510,49.4305105,6.9470044,916
7522698,49.2637402,7.171538,917
4026269,49.2603072,7.3339665,918
3061980,49.241023,6.990762,919
7522698,49.2442782,7.1932629,920
7522699,49.2442318,7.1932287,921
7900264,49.2708207,7.0493559,922
7884938,49.2621497,7.0830244,923
4792646,49.2326957,7.2578836,924
4031964,49.3308649,7.3463644,925
4029528,49.3464187,7.3331864,926
1139510,49.4126605,6.9126784,927
